invoice_no,quantity,unit_price,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,cess_rate,cess_amount,total_tax,total_amount,calculated_gross_value,discount_difference,taxable_value_difference,gst_difference,total_tax_difference,total_amount_difference,cgst_sgst_split_difference,igst_difference,duplicate_transaction_frequency,duplicate_transaction_flag,supplier_frequency,buyer_frequency,supplier_buyer_frequency,supplier_daily_frequency,buyer_daily_frequency,daily_transaction_frequency,future_date_flag,days_beyond_allowed_end,invoice_month
INV011024,12,4027.72,10,4833.26,43499.38,12,0.0,0.0,5219.93,0.0,0.0,5219.93,48719.31,48332.64,0.0039999999999054126,0.0,0.004400000000714499,0.0,0.0,0.0,0.004400000000714499,1,0,44,21,1,1,2,38,0,0,6
INV011025,70,38799.94,15,407399.37,2308596.43,12,138515.79,138515.79,0.0,0.0,0.0,277031.58,2585628.01,2715995.8000000003,5.820766091346741e-11,0.0,0.008399999991524965,0.0,4.656612873077393e-10,0.008399999991524965,0.0,1,0,24,19,1,1,1,51,0,0,4
INV011026,98,12964.38,15,190576.39,1079932.85,12,64795.97,64795.97,0.0,0.0,0.0,129591.94,1209524.79,1270509.24,0.003999999986262992,0.0,0.0020000000076834112,0.0,0.0,0.0020000000076834112,0.0,1,0,29,24,1,1,1,50,0,0,1
INV011027,70,40207.46,0,0.0,2814522.2,18,253307.0,253307.0,0.0,0.0,0.0,506614.0,3321136.2,2814522.1999999997,0.0,4.656612873077393e-10,0.003999999957159162,0.0,0.0,0.003999999957159162,0.0,1,0,50,22,1,1,1,55,0,0,2
INV011028,12,38373.77,15,69072.79,391412.45,18,0.0,0.0,70454.24,0.0,0.0,70454.24,461866.69,460485.24,0.004000000000814907,0.0,0.0010000000038417056,0.0,0.0,0.0,0.0010000000038417056,1,0,41,21,1,1,1,55,0,0,8
INV011029,3,2074.28,5,311.14,5911.7,5,0.0,0.0,295.58,0.0,0.0,295.58,6207.28,6222.84,0.0020000000000095497,0.0,0.0049999999999954525,0.0,0.0,0.0,0.0049999999999954525,1,0,43,22,1,1,1,52,0,0,11
INV011030,52,1747.97,15,13634.17,77260.27,12,4635.62,4635.62,0.0,0.0,0.0,9271.24,86531.51,90894.44,0.003999999998995918,0.0,0.007599999999001739,0.0,1.4551915228366852e-11,0.007599999999001739,0.0,1,0,41,31,1,1,1,46,0,0,5
INV011031,19,21559.51,15,61444.6,348186.09,12,0.0,0.0,41782.33,0.0,0.0,41782.33,389968.42,409630.68999999994,0.0034999999988940544,5.820766091346741e-11,0.000800000001618173,0.0,5.820766091346741e-11,0.0,0.000800000001618173,1,0,45,24,1,1,1,56,0,0,1
INV011032,91,4396.06,5,20002.07,380039.39,28,53205.51,53205.51,0.0,2.0,7600.79,114011.81,494051.2,400041.46,0.0030000000006111804,0.0,0.009200000000419095,0.0,0.0,0.009200000000419095,0.0,1,0,38,20,1,1,2,66,0,0,5
INV011033,35,4009.73,0,0.0,140340.55,12,8420.43,8420.43,0.0,0.0,0.0,16840.86,3221487.92,140340.55,0.0,0.0,0.005999999997584382,0.0,3064306.51,0.005999999997584382,0.0,1,0,43,18,1,1,1,59,0,0,3
INV011034,14,27964.67,0,0.0,391505.38,5,9787.63,9787.63,0.0,0.0,0.0,19575.26,411080.64,391505.38,0.0,0.0,0.009000000001833541,0.0,0.0,0.009000000001833541,0.0,1,0,37,29,1,1,3,44,0,0,11
INV011035,85,73254.58,0,0.0,6226639.3,12,373598.36,373598.36,0.0,0.0,0.0,747196.72,6973836.02,6226639.3,0.0,0.0,0.004000000073574483,0.0,0.0,0.004000000073574483,0.0,1,0,49,18,1,1,1,66,0,0,8
INV011036,42,2092.38,0,0.0,87879.96,12,5272.8,5272.8,0.0,0.0,0.0,10545.6,98425.56,87879.96,0.0,0.0,0.004800000000614091,0.0,1.4551915228366852e-11,0.004800000000614091,0.0,1,0,36,23,1,1,1,48,0,0,4
INV011037,77,1090.71,0,0.0,83984.67,12,5039.08,5039.08,0.0,0.0,0.0,10078.16,94062.83,83984.67,0.0,0.0,0.0004000000008090865,0.0,0.0,0.0004000000008090865,0.0,1,0,47,20,1,1,1,54,0,0,11
INV011038,55,1355.73,0,0.0,74565.15,28,0.0,0.0,20878.24,0.0,0.0,20878.24,95443.39,74565.15,0.0,0.0,0.001999999996769475,0.0,0.0,0.0,0.001999999996769475,1,0,48,14,1,1,1,53,0,0,2
INV011039,17,4583.35,5,3895.85,74021.1,18,6661.9,6661.9,0.0,0.0,0.0,13323.8,87344.9,77916.95000000001,0.002499999999145075,0.0,0.0019999999985884642,0.0,1.4551915228366852e-11,0.0019999999985884642,0.0,1,0,37,14,1,1,1,52,0,0,2
INV011040,19,122.93,0,0.0,2335.67,18,210.21,210.21,0.0,0.0,0.0,420.42,2756.09,2335.67,0.0,0.0,0.0005999999999630745,0.0,0.0,0.0005999999999630745,0.0,1,0,40,29,1,3,1,47,0,0,5
INV011041,35,44601.95,5,78053.41,1483014.84,28,207622.08,207622.08,0.0,5.0,74150.74,489394.9,1972409.74,1561068.25,0.0025000000023283064,0.0,0.004799999936949462,5.820766091346741e-11,2.3283064365386963e-10,0.004799999936949462,0.0,1,0,36,28,1,1,1,49,0,0,12
INV011042,74,210.67,15,2338.44,13251.14,12,795.07,795.07,0.0,0.0,0.0,1590.14,14841.28,15589.58,0.003000000000156433,0.0,0.003200000000106229,0.0,1.8189894035458565e-12,0.003200000000106229,0.0,1,0,39,22,1,1,1,58,0,0,10
INV011043,47,2851.85,0,0.0,134036.95,28,18765.17,18765.17,0.0,0.0,0.0,37530.34,171567.29,134036.94999999998,0.0,2.9103830456733704e-11,0.0060000000084983185,0.0,0.0,0.0060000000084983185,0.0,1,0,54,20,1,1,1,53,0,0,3
INV011044,63,1795.64,0,0.0,113125.32,18,10181.28,10181.28,0.0,0.0,0.0,20362.56,133487.88,113125.32,0.0,0.0,0.0023999999975785613,0.0,0.0,0.0023999999975785613,0.0,1,0,45,22,1,1,1,72,0,0,7
INV011045,95,2399.36,0,0.0,227939.2,12,13676.35,13676.35,0.0,0.0,0.0,27352.7,255291.9,227939.2,0.0,0.0,0.004000000004452886,0.0,2.9103830456733704e-11,0.004000000004452886,0.0,1,0,36,23,1,1,2,51,0,0,5
INV011046,65,4683.13,0,0.0,304403.45,5,7610.09,7610.09,0.0,0.0,0.0,15220.18,319623.63,304403.45,0.0,0.0,0.007499999999708962,0.0,0.0,0.007499999999708962,0.0,1,0,30,29,2,1,1,64,0,0,2
INV011047,58,22983.41,10,133303.78,1199734.0,5,29993.35,29993.35,0.0,0.0,0.0,59986.7,1259720.7,1333037.78,0.001999999978579581,0.0,0.0,0.0,0.0,0.0,0.0,1,0,33,16,1,1,2,59,0,0,4
INV011048,81,4107.91,15,49911.11,282829.6,18,0.0,0.0,50909.33,0.0,0.0,50909.33,333738.93,332740.70999999996,0.003500000006170012,0.0,0.0020000000004074536,0.0,0.0,0.0,0.0020000000004074536,1,0,38,19,1,2,1,60,0,0,10
INV011049,33,5044.26,10,16646.06,149814.52,28,20974.03,20974.03,0.0,0.0,0.0,41948.06,191762.58,166460.58000000002,0.001999999996769475,2.9103830456733704e-11,0.005599999996775296,0.0,0.0,0.005599999996775296,0.0,1,0,48,22,1,1,1,47,0,0,1
INV011050,3,3345.2,5,501.78,9533.82,28,1334.73,1334.73,0.0,0.0,0.0,2669.46,12203.28,10035.599999999999,5.684341886080802e-14,1.8189894035458565e-12,0.009599999999409192,0.0,1.8189894035458565e-12,0.009599999999409192,0.0,1,0,50,21,1,1,1,59,0,0,12
INV011051,33,306.91,0,0.0,10128.03,28,0.0,0.0,2835.85,0.0,0.0,2835.85,12963.88,10128.03,0.0,0.0,0.0015999999995983671,0.0,1.8189894035458565e-12,0.0,0.0015999999995983671,1,0,41,20,1,1,1,41,0,0,6
INV011052,61,2692.25,0,0.0,164227.25,12,9853.64,9853.64,0.0,0.0,0.0,19707.28,183934.53,164227.25,0.0,0.0,0.00999999999839929,0.0,0.0,0.00999999999839929,0.0,1,0,45,21,1,1,1,58,0,0,12
INV011053,24,56227.66,0,0.0,1349463.84,18,121451.75,121451.75,0.0,0.0,0.0,242903.5,1592367.34,1349463.84,0.0,0.0,0.008799999981420115,0.0,0.0,0.008799999981420115,0.0,1,0,40,19,1,1,1,48,0,0,4
INV011054,75,46014.77,5,172555.39,3278552.36,5,0.0,0.0,163927.62,0.0,0.0,163927.62,3442479.98,3451107.7499999995,0.0025000000605359674,4.656612873077393e-10,0.0020000000076834112,0.0,0.0,0.0,0.0020000000076834112,1,0,38,15,1,1,1,52,0,0,6
INV011055,24,26751.23,10,64202.95,577826.57,28,80895.72,80895.72,0.0,0.0,0.0,161791.44,739618.01,642029.52,0.0020000000076834112,1.1641532182693481e-10,0.0004000000189989805,0.0,0.0,0.0004000000189989805,0.0,1,0,37,17,1,1,1,40,0,0,12
INV011056,41,8126.77,15,49979.64,283217.93,18,0.0,0.0,50979.23,0.0,0.0,50979.23,334197.16,333197.57,0.00450000000273576,0.0,0.002599999999802094,0.0,0.0,0.0,0.002599999999802094,1,0,44,21,1,1,1,56,0,0,4
INV011057,32,10427.76,0,0.0,333688.32,18,30031.95,30031.95,0.0,5.0,16684.42,76748.32,410436.64,333688.32,0.0,0.0,0.002400000004854519,0.0,0.0,0.002400000004854519,0.0,1,0,136,28,2,91,2,155,0,0,8
INV011058,49,3286.29,15,24154.23,136873.98,18,12318.66,12318.66,0.0,0.0,0.0,24637.32,161511.3,161028.21,0.0014999999984866008,2.9103830456733704e-11,0.0036000000000058208,0.0,2.9103830456733704e-11,0.0036000000000058208,0.0,1,0,39,20,1,1,1,51,0,0,11
INV011059,85,32215.74,15,410750.68,2327587.22,5,0.0,0.0,116379.36,2.0,46551.74,162931.1,2490518.32,2738337.9,0.005000000004656613,4.656612873077393e-10,0.0010000000183936208,0.0,4.656612873077393e-10,0.0,0.0010000000183936208,1,0,34,17,1,1,1,44,0,0,4
INV011060,62,2587.8,5,8022.18,152421.42,18,13717.93,13717.93,0.0,0.0,0.0,27435.86,179857.28,160443.6,0.0,0.0,0.004400000001623994,0.0,2.9103830456733704e-11,0.004400000001623994,0.0,1,0,41,21,1,1,1,61,0,0,6
INV011061,41,11125.95,10,45616.39,410547.56,18,36949.28,36949.28,0.0,0.0,0.0,73898.56,484446.12,456163.95,0.004999999997380655,0.0,0.0008000000088941306,0.0,0.0,0.0008000000088941306,0.0,1,0,44,19,1,1,1,65,0,0,5
INV011062,86,582.46,0,0.0,50091.56,12,0.0,0.0,6010.99,0.0,0.0,6010.99,56102.55,50091.560000000005,0.0,7.275957614183426e-12,0.002800000000206637,0.0,7.275957614183426e-12,0.0,0.002800000000206637,1,0,34,23,1,1,1,54,0,0,11
INV011063,65,8698.35,0,0.0,565392.75,5,0.0,0.0,28269.64,0.0,0.0,28269.64,593662.39,565392.75,0.0,0.0,0.0024999999986903276,0.0,0.0,0.0,0.0024999999986903276,1,0,44,26,1,2,1,59,0,0,6
INV011064,81,398.91,10,3231.17,29080.54,12,1744.83,1744.83,0.0,0.0,0.0,3489.66,32570.2,32311.710000000003,0.0010000000002037268,0.0,0.0048000000001593435,0.0,0.0,0.0048000000001593435,0.0,1,0,36,23,1,1,1,66,0,0,3
INV011065,2,2538.93,0,0.0,5077.86,28,0.0,0.0,1421.8,0.0,0.0,1421.8,6499.66,5077.86,0.0,0.0,0.0008000000000265572,0.0,0.0,0.0,0.0008000000000265572,1,0,39,20,1,1,1,57,0,0,12
INV011066,78,31586.21,15,369558.66,2094165.72,5,52354.14,52354.14,0.0,0.0,0.0,104708.28,2198874.0,2463724.38,0.003000000026077032,0.0,0.005999999993946403,0.0,0.0,0.005999999993946403,0.0,1,0,46,20,1,1,1,56,0,0,10
INV011067,17,42863.87,0,0.0,728685.79,18,65581.72,65581.72,0.0,5.0,36434.29,167597.73,896283.52,728685.79,0.0,0.0,0.0022000000171829015,0.0,0.0,0.0022000000171829015,0.0,1,0,38,19,1,1,1,48,0,0,9
INV011068,49,22217.76,0,0.0,1088670.21,5,27216.76,27216.76,0.0,0.0,0.0,54433.52,1143103.73,1088670.24,0.0,0.030000000027939677,0.009500000000116415,0.0,0.0,0.009500000000116415,0.0,1,0,47,16,1,1,1,72,0,0,10
INV011069,48,23332.72,5,55998.53,1063972.03,18,0.0,0.0,191514.97,0.0,0.0,191514.97,1255487.0,1119970.56,0.001999999993131496,0.0,0.004600000014761463,0.0,0.0,0.0,0.004600000014761463,1,0,45,23,1,1,1,52,0,0,6
INV011070,58,458.45,0,0.0,26590.1,12,1595.41,1595.41,0.0,0.0,0.0,3190.82,29780.92,26590.1,0.0,0.0,0.00800000000072032,0.0,0.0,0.00800000000072032,0.0,1,0,47,29,1,1,1,52,0,0,6
INV011071,3,38123.5,10,11437.05,102933.45,18,0.0,0.0,18528.02,0.0,0.0,18528.02,121461.47,114370.5,0.0,0.0,0.000999999996565748,0.0,0.0,0.0,0.000999999996565748,1,0,49,19,2,1,1,60,0,0,5
INV011072,31,2953.8,0,0.0,91567.8,28,0.0,0.0,25638.98,1.0,915.68,26554.66,118122.46,91567.8,0.0,0.0,0.004000000000814907,0.0,0.0,0.0,0.004000000000814907,1,0,39,21,1,1,1,69,0,0,9
INV011073,96,1793.02,0,0.0,172129.92,28,24098.19,24098.19,0.0,0.0,0.0,48196.38,220326.3,172129.91999999998,0.0,2.9103830456733704e-11,0.0023999999903026037,0.0,2.9103830456733704e-11,0.0023999999903026037,0.0,1,0,136,17,1,91,1,155,0,0,8
INV011074,55,1751.46,15,14449.55,81880.75,5,0.0,0.0,4094.04,0.0,0.0,4094.04,85974.79,96330.3,0.004999999999199645,0.0,0.0025000000000545697,0.0,0.0,0.0,0.0025000000000545697,1,0,37,17,1,2,1,50,0,0,8
INV011075,90,8585.5,0,0.0,772695.0,5,19317.38,19317.38,0.0,0.0,0.0,38634.76,811329.76,772695.0,0.0,0.0,0.010000000002037268,0.0,0.0,0.010000000002037268,0.0,1,0,38,24,1,1,1,41,0,0,4
INV011076,67,2731.39,15,27450.47,155552.66,18,0.0,0.0,27999.48,0.0,0.0,27999.48,183552.14,183003.13,0.000499999998282874,0.0,0.0012000000024272595,0.0,0.0,0.0,0.0012000000024272595,1,0,38,27,2,1,1,151,0,0,10
INV011077,79,368.54,5,1455.73,27658.93,28,3872.25,3872.25,0.0,0.0,0.0,7744.5,35403.43,29114.66,0.0029999999999290594,0.0,0.0004000000008090865,0.0,0.0,0.0004000000008090865,0.0,1,0,37,22,1,1,1,49,0,0,5
INV011078,82,1866.71,15,22960.53,130109.69,18,0.0,0.0,23419.74,0.0,0.0,23419.74,153529.43,153070.22,0.0030000000006111804,0.0,0.004199999999400461,0.0,0.0,0.0,0.004199999999400461,1,0,51,20,1,1,1,56,0,0,1
INV011079,18,48048.04,0,0.0,864864.72,5,0.0,0.0,43243.24,0.0,0.0,43243.24,908107.96,864864.72,0.0,0.0,0.004000000000814907,0.0,0.0,0.0,0.004000000000814907,1,0,38,22,1,1,1,64,0,0,10
INV011080,79,761.44,15,9023.06,51130.7,18,0.0,0.0,9203.53,0.0,0.0,9203.53,60334.23,60153.76,0.004000000000814907,7.275957614183426e-12,0.004000000000814907,0.0,7.275957614183426e-12,0.0,0.004000000000814907,1,0,41,17,1,1,1,67,0,0,9
INV011081,47,45020.52,0,0.0,2115964.44,5,52899.11,52899.11,0.0,0.0,0.0,105798.22,2221762.66,2115964.44,0.0,0.0,0.001999999993131496,0.0,0.0,0.001999999993131496,0.0,1,0,30,24,1,1,2,58,0,0,6
INV011082,75,7421.88,5,27832.05,528808.95,28,74033.25,74033.25,0.0,0.0,0.0,148066.5,676875.45,556641.0,0.0,0.0,0.005999999964842573,0.0,0.0,0.005999999964842573,0.0,1,0,40,19,1,1,1,59,0,0,2
INV011083,83,8897.52,10,73849.42,664644.74,18,59818.03,59818.03,0.0,0.0,0.0,119636.06,784280.8,738494.16,0.003999999986262992,0.0,0.006799999988288619,0.0,0.0,0.006799999988288619,0.0,1,0,48,20,1,1,1,50,0,0,12
INV011084,6,24619.6,10,14771.76,132945.84,5,3323.65,3323.65,0.0,2.0,2658.92,9306.22,142252.06,147717.59999999998,1.8189894035458565e-12,2.9103830456733704e-11,0.00800000000072032,1.8189894035458565e-12,0.0,0.00800000000072032,0.0,1,0,46,25,1,2,1,51,0,0,8
INV011085,37,1495.45,15,8299.75,47031.9,18,0.0,0.0,8465.74,0.0,0.0,8465.74,55497.64,55331.65,0.002500000000509317,0.0,0.0020000000004074536,0.0,0.0,0.0,0.0020000000004074536,1,0,32,19,1,1,1,53,0,0,3
INV011086,26,24500.96,5,31851.25,605173.71,12,36310.42,36310.42,0.0,0.0,0.0,72620.84,677794.55,637024.96,0.0020000000004074536,0.0,0.005199999999604188,0.0,1.1641532182693481e-10,0.005199999999604188,0.0,1,0,41,20,1,1,1,65,0,0,5
INV011087,33,1984.8,5,3274.92,62223.48,28,0.0,0.0,17422.57,0.0,0.0,17422.57,79646.05,65498.4,0.0,0.0,0.004400000001623994,0.0,0.0,0.0,0.004400000001623994,1,0,41,18,1,1,1,58,0,0,6
INV011088,3,20424.55,0,0.0,61273.65,18,5514.63,5514.63,0.0,0.0,0.0,21733.83,72302.91,61273.649999999994,0.0,7.275957614183426e-12,0.0030000000006111804,10704.570000000002,10704.570000000007,0.0030000000006111804,0.0,1,0,41,16,1,1,1,68,0,0,5
INV011089,16,13578.71,0,0.0,217259.36,18,19553.34,19553.34,0.0,0.0,0.0,39106.68,256366.04,217259.36,0.0,0.0,0.004799999995157123,0.0,2.9103830456733704e-11,0.004799999995157123,0.0,1,0,40,22,1,1,1,54,0,0,11
INV011090,48,2855.05,5,6852.12,130190.28,28,18226.64,18226.64,0.0,0.0,0.0,36453.28,166643.56,137042.40000000002,9.094947017729282e-13,2.9103830456733704e-11,0.001600000003236346,0.0,0.0,0.001600000003236346,0.0,1,0,37,26,1,1,2,53,0,0,1
INV011091,2,16677.85,5,1667.79,31687.91,18,2851.91,2851.91,0.0,0.0,0.0,5703.82,37391.73,33355.7,0.004999999999881766,3.637978807091713e-12,0.003800000000410364,0.0,7.275957614183426e-12,0.003800000000410364,0.0,1,0,40,29,1,1,1,53,0,0,3
INV011092,20,32277.84,10,64555.68,581001.12,18,52290.1,52290.1,0.0,0.0,0.0,104580.2,685581.32,645556.8,0.0,0.0,0.001600000003236346,0.0,0.0,0.001600000003236346,0.0,1,0,37,24,1,1,1,46,0,0,12
INV011093,17,2464.15,0,0.0,41890.55,28,5864.68,5864.68,0.0,0.0,0.0,11729.36,53619.91,41890.55,0.0,0.0,0.0059999999994033715,0.0,0.0,0.0059999999994033715,0.0,1,0,43,18,1,1,1,53,0,0,2
INV011094,42,2156.72,5,4529.11,86053.13,5,2151.33,2151.33,0.0,5.0,4302.66,8605.32,94658.45,90582.23999999999,0.001999999999497959,1.4551915228366852e-11,0.003499999999803549,0.0,1.4551915228366852e-11,0.003499999999803549,0.0,1,0,50,15,1,1,1,64,0,0,2
INV011095,95,813.95,10,7732.52,69592.73,28,9742.98,9742.98,0.0,0.0,0.0,19485.96,89078.69,77325.25,0.004999999999199645,0.0,0.004400000001623994,0.0,0.0,0.004400000001623994,0.0,1,0,136,23,2,91,2,155,0,0,8
INV011096,79,1057.82,15,12535.17,71032.61,12,4261.96,4261.96,0.0,0.0,0.0,8523.92,79556.53,83567.78,0.0030000000006111804,0.0,0.006799999999202555,0.0,0.0,0.006799999999202555,0.0,1,0,42,20,1,1,1,48,0,0,10
INV011097,20,800.24,0,0.0,16004.8,28,2240.67,2240.67,0.0,0.0,0.0,4481.34,20486.14,16004.8,0.0,0.0,0.0039999999999054126,0.0,0.0,0.0039999999999054126,0.0,1,0,40,13,1,1,1,60,0,0,1
INV011098,64,4641.71,5,14853.47,282215.97,28,0.0,0.0,79020.47,0.0,0.0,79020.47,361236.44,297069.44,0.0020000000004074536,5.820766091346741e-11,0.0015999999886844307,0.0,5.820766091346741e-11,0.0,0.0015999999886844307,1,0,48,23,1,1,1,51,0,0,4
INV011099,18,1387.53,10,2497.55,22477.99,5,561.95,561.95,0.0,2.0,449.56,1573.46,24051.45,24975.54,0.0039999999999054126,0.0,0.0004999999998744897,0.0,0.0,0.0004999999998744897,0.0,1,0,35,21,1,1,1,63,0,0,2
INV011100,60,2318.48,10,13910.88,125197.92,28,17527.71,17527.71,0.0,0.0,0.0,35055.42,160253.34,139108.8,0.0,1.4551915228366852e-11,0.0023999999975785613,0.0,0.0,0.0023999999975785613,0.0,1,0,38,17,1,1,1,54,0,0,5
INV011101,47,1989.8,10,9352.06,84168.54,18,12120.27,3030.07,0.0,0.0,0.0,15150.34,99318.88,93520.59999999999,0.0,0.0,0.002800000000206637,0.0,1.4551915228366852e-11,9090.2,0.0,1,0,34,20,1,1,1,50,0,0,7
INV011102,74,7040.31,0,0.0,520982.94,12,31258.98,31258.98,0.0,0.0,0.0,62517.96,583500.9,520982.94,0.0,0.0,0.0072000000000116415,0.0,0.0,0.0072000000000116415,0.0,1,0,40,26,1,1,1,49,0,0,10
INV011103,69,2018.69,0,0.0,139289.61,28,0.0,0.0,39001.09,0.0,0.0,39001.09,178290.7,139289.61000000002,0.0,2.9103830456733704e-11,0.000800000001618173,0.0,2.9103830456733704e-11,0.0,0.000800000001618173,1,0,37,19,1,1,1,53,0,0,3
INV011104,15,2085.41,10,3128.11,28153.04,28,0.0,0.0,7882.85,0.0,0.0,7882.85,36035.89,31281.149999999998,0.004999999999654392,3.637978807091713e-12,0.0011999999996987754,0.0,0.0,0.0,0.0011999999996987754,1,0,31,14,1,1,1,59,0,0,8
INV011105,89,13435.84,0,0.0,1195789.76,28,167410.57,167410.57,0.0,0.0,0.0,334821.14,1530610.9,1195789.76,0.0,0.0,0.007199999992735684,0.0,0.0,0.007199999992735684,0.0,1,0,41,23,1,1,1,60,0,0,11
INV011106,17,10232.27,0,0.0,173948.59,12,10436.92,10436.92,0.0,1.0,1739.49,22613.33,196561.92,173948.59,0.0,0.0,0.009200000000419095,0.0,2.9103830456733704e-11,0.009200000000419095,0.0,1,0,47,31,1,2,1,62,0,0,6
INV011107,31,18791.28,0,0.0,582529.68,18,52427.67,52427.67,0.0,0.0,0.0,104855.34,687385.02,582529.6799999999,0.0,1.1641532182693481e-10,0.0024000000121304765,0.0,0.0,0.0024000000121304765,0.0,1,0,38,22,1,1,1,58,0,0,6
INV011108,42,97669.51,0,0.0,4102119.42,18,369190.75,369190.75,0.0,0.0,0.0,738381.5,4840500.92,4102119.42,0.0,0.0,0.004399999976158142,0.0,0.0,0.004399999976158142,0.0,1,0,24,20,1,1,1,38,0,0,3
INV011109,37,21826.0,10,80756.2,726805.8,18,65412.52,65412.52,0.0,0.0,0.0,130825.04,857630.84,807562.0,0.0,0.0,0.0040000000153668225,0.0,1.1641532182693481e-10,0.0040000000153668225,0.0,1,0,40,27,1,1,1,70,0,0,11
INV011110,63,395.84,0,0.0,24937.92,28,3491.31,3491.31,0.0,0.0,0.0,6982.62,31920.54,24937.92,0.0,0.0,0.0023999999993975507,0.0,3.637978807091713e-12,0.0023999999993975507,0.0,1,0,33,23,1,2,1,50,0,0,6
INV011111,61,2781.48,5,8483.51,161186.77,12,9671.21,9671.21,0.0,0.0,0.0,19342.42,180529.19,169670.28,0.004000000000814907,0.0,0.007600000000820728,0.0,0.0,0.007600000000820728,0.0,2,1,49,23,2,2,2,67,0,0,2
INV011112,87,4350.28,10,37847.44,340626.92,5,8515.67,8515.67,0.0,0.0,0.0,17031.34,357658.26,378474.36,0.004000000008090865,0.0,0.005999999997584382,0.0,0.0,0.005999999997584382,0.0,1,0,44,26,1,1,1,48,0,0,1
INV011113,53,4935.03,15,39233.49,222323.1,12,0.0,0.0,26678.77,0.0,0.0,26678.77,249001.87,261556.59,0.0014999999984866008,0.0,0.0020000000004074536,0.0,0.0,0.0,0.0020000000004074536,1,0,33,16,1,1,1,67,0,0,7
INV011114,82,15858.99,0,0.0,1300437.18,18,0.0,0.0,234078.69,5.0,65021.86,299100.55,1599537.73,1300437.18,0.0,0.0,0.002399999968474731,0.0,0.0,0.0,0.002399999968474731,1,0,43,14,1,1,1,52,0,0,3
INV011115,6,1153.58,0,0.0,6921.48,12,415.29,415.29,0.0,0.0,0.0,830.58,7752.06,6921.48,0.0,0.0,0.0024000000000796717,0.0,9.094947017729282e-13,0.0024000000000796717,0.0,1,0,39,17,1,1,1,55,0,0,11
INV011116,53,980.95,0,0.0,51990.35,18,4679.13,4679.13,0.0,0.0,0.0,9358.26,61348.61,51990.350000000006,0.0,7.275957614183426e-12,0.002999999998792191,0.0,0.0,0.002999999998792191,0.0,1,0,45,22,1,1,1,53,0,0,6
INV011117,9,404.08,0,0.0,3636.72,28,509.14,509.14,0.0,0.0,0.0,1018.28,4655.0,3636.72,0.0,0.0,0.0015999999999394277,0.0,0.0,0.0015999999999394277,0.0,2,1,37,28,2,2,2,52,0,0,5
INV011118,48,1422.92,15,10245.02,58055.14,18,5224.96,5224.96,0.0,0.0,0.0,10449.92,68505.06,68300.16,0.003999999998995918,0.0,0.005199999999604188,0.0,0.0,0.005199999999604188,0.0,1,0,38,18,1,1,1,49,0,0,12
INV011119,1,44761.35,5,2238.07,42523.28,18,3827.1,3827.1,0.0,0.0,0.0,7654.2,50177.48,44761.35,0.0025000000000545697,0.0,0.009599999999409192,0.0,7.275957614183426e-12,0.009599999999409192,0.0,1,0,48,19,1,1,1,60,0,0,11
INV011120,81,24232.12,0,0.0,1962801.72,12,0.0,0.0,235536.21,0.0,0.0,235536.21,2198337.93,1962801.72,0.0,0.0,0.003599999996367842,0.0,0.0,0.0,0.003599999996367842,1,0,44,19,1,1,1,52,0,0,12
INV011121,98,9931.33,0,0.0,973270.34,28,0.0,0.0,272515.7,1.0,9732.7,282248.4,1255518.74,973270.34,0.0,0.0,0.004799999995157123,0.0,0.0,0.0,0.004799999995157123,1,0,33,20,1,2,1,66,0,0,7
INV011122,48,11861.4,10,56934.72,512412.48,12,30744.75,30744.75,0.0,0.0,0.0,61489.5,573901.98,569347.2,0.0,0.0,0.002400000004854519,0.0,0.0,0.002400000004854519,0.0,1,0,46,19,1,1,1,72,0,0,7
INV011123,94,2431.39,0,0.0,228550.66,18,20569.56,20569.56,0.0,0.0,0.0,41139.12,269689.78,228550.65999999997,0.0,2.9103830456733704e-11,0.0012000000060652383,0.0,0.0,0.0012000000060652383,0.0,1,0,45,14,1,1,1,57,0,0,11
INV011124,19,3282.63,10,6237.0,56132.97,12,0.0,0.0,6735.96,0.0,0.0,6735.96,62868.93,62369.97,0.0030000000006111804,0.0,0.0036000000000058208,0.0,0.0,0.0,0.0036000000000058208,1,0,38,20,1,1,1,52,0,0,11
INV011125,2,40408.57,0,0.0,80817.14,18,0.0,0.0,14547.09,0.0,0.0,14547.09,95364.23,80817.14,0.0,0.0,0.004800000000614091,0.0,0.0,0.0,0.004800000000614091,1,0,36,22,1,1,1,66,0,0,3
INV011126,99,12873.99,0,0.0,1274525.01,18,0.0,0.0,229414.5,0.0,0.0,229414.5,1503939.51,1274525.01,0.0,0.0,0.001799999998183921,0.0,0.0,0.0,0.001799999998183921,1,0,32,17,1,1,1,60,0,0,4
INV011127,49,270.22,5,662.04,12578.74,28,0.0,0.0,3522.05,0.0,0.0,3522.05,16100.79,13240.78,0.0009999999998626663,1.8189894035458565e-12,0.0028000000006613845,0.0,0.0,0.0,0.0028000000006613845,1,0,37,38,2,1,1,51,0,0,4
INV011128,19,9489.35,0,0.0,180297.65,12,10817.86,10817.86,0.0,5.0,9014.88,30650.6,210948.25,180297.65,0.0,0.0,0.0020000000040454324,0.0,0.0,0.0020000000040454324,0.0,1,0,45,22,1,1,1,48,0,0,12
