invoice_no,actual_anomaly,anomaly_type
INV008534,0,Normal
INV008535,0,Normal
INV008536,0,Normal
INV008537,0,Normal
INV008538,0,Normal
INV008539,0,Normal
INV008540,0,Normal
INV008541,0,Normal
INV008542,0,Normal
INV008543,0,Normal
INV008544,0,Normal
INV008545,0,Normal
INV008547,0,Normal
INV008548,0,Normal
INV008549,0,Normal
INV008550,0,Normal
INV008552,0,Normal
INV008553,0,Normal
INV008554,0,Normal
INV008555,0,Normal
INV008556,0,Normal
INV008557,0,Normal
INV008558,0,Normal
INV008559,0,Normal
INV008560,0,Normal
INV008561,0,Normal
INV008562,0,Normal
INV008563,0,Normal
INV008564,0,Normal
INV008565,0,Normal
INV008566,0,Normal
INV008567,0,Normal
INV008568,0,Normal
INV008569,0,Normal
INV008570,0,Normal
INV008571,0,Normal
INV008572,0,Normal
INV008573,0,Normal
INV008574,0,Normal
INV008575,0,Normal
INV008577,0,Normal
INV008578,0,Normal
INV008579,0,Normal
INV008580,0,Normal
INV008581,0,Normal
INV008583,0,Normal
INV008584,0,Normal
INV008585,0,Normal
INV008586,0,Normal
INV008587,0,Normal
INV008588,0,Normal
INV008589,0,Normal
INV008590,0,Normal
INV008591,0,Normal
INV008592,0,Normal
INV008593,0,Normal
INV008594,0,Normal
INV008596,0,Normal
INV008597,0,Normal
INV008598,0,Normal
INV008599,0,Normal
INV008600,0,Normal
INV008601,0,Normal
INV008602,0,Normal
INV008603,0,Normal
INV008604,0,Normal
INV008605,0,Normal
INV008606,0,Normal
INV008607,0,Normal
INV008608,0,Normal
INV008609,0,Normal
INV008610,0,Normal
INV008611,0,Normal
INV008612,0,Normal
INV008613,0,Normal
INV008614,0,Normal
INV008615,0,Normal
INV008617,0,Normal
INV008618,0,Normal
INV008619,0,Normal
INV008620,0,Normal
INV008621,0,Normal
INV008622,0,Normal
INV008623,0,Normal
INV008624,0,Normal
INV008625,0,Normal
INV008626,0,Normal
INV008627,0,Normal
INV008628,0,Normal
INV008629,0,Normal
INV008630,0,Normal
INV008631,0,Normal
INV008632,0,Normal
INV008633,0,Normal
INV008634,0,Normal
INV008635,0,Normal
INV008636,0,Normal
INV008637,0,Normal
INV008638,0,Normal
INV008639,0,Normal
INV008640,0,Normal
INV008641,0,Normal
INV008642,0,Normal
INV008643,0,Normal
INV008644,0,Normal
INV008645,0,Normal
INV008646,0,Normal
INV008647,0,Normal
INV008648,0,Normal
INV008649,0,Normal
INV008650,0,Normal
INV008651,0,Normal
INV008652,0,Normal
INV008653,0,Normal
INV008654,0,Normal
INV008655,0,Normal
INV008656,0,Normal
INV008657,0,Normal
INV008658,0,Normal
INV008659,0,Normal
INV008660,0,Normal
INV008661,0,Normal
INV008662,0,Normal
INV008663,0,Normal
INV008664,0,Normal
INV008665,0,Normal
INV008667,0,Normal
INV008668,0,Normal
INV008669,0,Normal
INV008671,0,Normal
INV008672,0,Normal
INV008673,0,Normal
INV008674,0,Normal
INV008675,0,Normal
INV008676,0,Normal
INV008677,0,Normal
INV008678,0,Normal
INV008679,0,Normal
INV008680,0,Normal
INV008681,0,Normal
INV008682,0,Normal
INV008683,0,Normal
INV008684,0,Normal
INV008685,0,Normal
INV008686,0,Normal
INV008687,0,Normal
INV008688,0,Normal
INV008689,0,Normal
INV008690,0,Normal
INV008691,0,Normal
INV008692,0,Normal
INV008693,0,Normal
INV008694,0,Normal
INV008695,0,Normal
INV008697,0,Normal
INV008698,0,Normal
INV008699,0,Normal
INV008700,0,Normal
INV008701,0,Normal
INV008702,0,Normal
INV008703,0,Normal
INV008704,0,Normal
INV008705,0,Normal
INV008706,0,Normal
INV008707,0,Normal
INV008708,0,Normal
INV008709,0,Normal
INV008710,0,Normal
INV008711,0,Normal
INV008712,0,Normal
INV008713,0,Normal
INV008714,0,Normal
INV008715,0,Normal
INV008716,0,Normal
INV008717,0,Normal
INV008718,0,Normal
INV008719,0,Normal
INV008720,0,Normal
INV008721,0,Normal
INV008722,0,Normal
INV008723,0,Normal
INV008724,0,Normal
INV008725,0,Normal
INV008726,0,Normal
INV008727,0,Normal
INV008729,0,Normal
INV008730,0,Normal
INV008731,0,Normal
INV008733,0,Normal
INV008734,0,Normal
INV008735,0,Normal
INV008736,0,Normal
INV008737,0,Normal
INV008738,0,Normal
INV008739,0,Normal
INV008740,0,Normal
INV008741,0,Normal
INV008742,0,Normal
INV008743,0,Normal
INV008744,0,Normal
INV008745,0,Normal
INV008746,0,Normal
INV008747,0,Normal
INV008748,0,Normal
INV008749,0,Normal
INV008752,0,Normal
INV008753,0,Normal
INV008754,0,Normal
INV008755,0,Normal
INV008756,0,Normal
INV008758,0,Normal
INV008759,0,Normal
INV008760,0,Normal
INV008761,0,Normal
INV008762,0,Normal
INV008763,0,Normal
INV008764,0,Normal
INV008765,0,Normal
INV008766,0,Normal
INV008767,0,Normal
INV008768,0,Normal
INV008769,0,Normal
INV008770,0,Normal
INV008771,0,Normal
INV008772,0,Normal
INV008773,0,Normal
INV008774,0,Normal
INV008775,0,Normal
INV008776,0,Normal
INV008777,0,Normal
INV008778,0,Normal
INV008779,0,Normal
INV008780,0,Normal
INV008781,0,Normal
INV008782,0,Normal
INV008783,0,Normal
INV008784,0,Normal
INV008785,0,Normal
INV008786,0,Normal
INV008787,0,Normal
INV008788,0,Normal
INV008789,0,Normal
INV008790,0,Normal
INV008791,0,Normal
INV008792,0,Normal
INV008793,0,Normal
INV008794,0,Normal
INV008795,0,Normal
INV008796,0,Normal
INV008797,0,Normal
INV008798,0,Normal
INV008799,0,Normal
INV008800,0,Normal
INV008801,0,Normal
INV008802,0,Normal
INV008803,0,Normal
INV008804,0,Normal
INV008805,0,Normal
INV008806,0,Normal
INV008807,0,Normal
INV008808,0,Normal
INV008810,0,Normal
INV008811,0,Normal
INV008812,0,Normal
INV008813,0,Normal
INV008814,0,Normal
INV008815,0,Normal
INV008817,0,Normal
INV008818,0,Normal
INV008819,0,Normal
INV008820,0,Normal
INV008821,0,Normal
INV008822,0,Normal
INV008823,0,Normal
INV008824,0,Normal
INV008825,0,Normal
INV008827,0,Normal
INV008828,0,Normal
INV008829,0,Normal
INV008830,0,Normal
INV008831,0,Normal
INV008832,0,Normal
INV008833,0,Normal
INV008834,0,Normal
INV008835,0,Normal
INV008836,0,Normal
INV008837,0,Normal
INV008838,0,Normal
INV008839,0,Normal
INV008840,0,Normal
INV008841,0,Normal
INV008842,0,Normal
INV008844,0,Normal
INV008845,0,Normal
INV008846,0,Normal
INV008847,0,Normal
INV008848,0,Normal
INV008849,0,Normal
INV008850,0,Normal
INV008851,0,Normal
INV008852,0,Normal
INV008853,0,Normal
INV008854,0,Normal
INV008855,0,Normal
INV008856,0,Normal
INV008859,0,Normal
INV008860,0,Normal
INV008861,0,Normal
INV008862,0,Normal
INV008863,0,Normal
INV008864,0,Normal
INV008865,0,Normal
INV008866,0,Normal
INV008867,0,Normal
INV008868,0,Normal
INV008869,0,Normal
INV008870,0,Normal
INV008871,0,Normal
INV008872,0,Normal
INV008873,0,Normal
INV008874,0,Normal
INV008875,0,Normal
INV008876,0,Normal
INV008877,0,Normal
INV008878,0,Normal
INV008879,0,Normal
INV008880,0,Normal
INV008881,0,Normal
INV008882,0,Normal
INV008883,0,Normal
INV008884,0,Normal
INV008885,0,Normal
INV008886,0,Normal
INV008887,0,Normal
INV008888,0,Normal
INV008889,0,Normal
INV008890,0,Normal
INV008891,0,Normal
INV008892,0,Normal
INV008893,0,Normal
INV008894,0,Normal
INV008895,0,Normal
INV008896,0,Normal
INV008897,0,Normal
INV008898,0,Normal
INV008899,0,Normal
INV008900,0,Normal
INV008901,0,Normal
INV008903,0,Normal
INV008904,0,Normal
INV008905,0,Normal
INV008906,0,Normal
INV008907,0,Normal
INV008908,0,Normal
INV008909,0,Normal
INV008910,0,Normal
INV008911,0,Normal
INV008912,0,Normal
INV008913,0,Normal
INV008914,0,Normal
INV008915,0,Normal
INV008916,0,Normal
INV008917,0,Normal
INV008918,0,Normal
INV008919,0,Normal
INV008920,0,Normal
INV008921,0,Normal
INV008924,0,Normal
INV008925,0,Normal
INV008926,0,Normal
INV008927,0,Normal
INV008928,0,Normal
INV008929,0,Normal
INV008930,0,Normal
INV008931,0,Normal
INV008932,0,Normal
INV008933,0,Normal
INV008934,0,Normal
INV008935,0,Normal
INV008936,0,Normal
INV008937,0,Normal
INV008938,0,Normal
INV008939,0,Normal
INV008940,0,Normal
INV008942,0,Normal
INV008943,0,Normal
INV008944,0,Normal
INV008945,0,Normal
INV008946,0,Normal
INV008947,0,Normal
INV008949,0,Normal
INV008950,0,Normal
INV008951,0,Normal
INV008952,0,Normal
INV008954,0,Normal
INV008955,0,Normal
INV008956,0,Normal
INV008957,0,Normal
INV008958,0,Normal
INV008959,0,Normal
INV008960,0,Normal
INV008961,0,Normal
INV008962,0,Normal
INV008963,0,Normal
INV008964,0,Normal
INV008965,0,Normal
INV008966,0,Normal
INV008967,0,Normal
INV008968,0,Normal
INV008969,0,Normal
INV008970,0,Normal
INV008971,0,Normal
INV008972,0,Normal
INV008973,0,Normal
INV008974,0,Normal
INV008975,0,Normal
INV008976,0,Normal
INV008977,0,Normal
INV008978,0,Normal
INV008979,0,Normal
INV008980,0,Normal
INV008981,0,Normal
INV008982,0,Normal
INV008983,0,Normal
INV008984,0,Normal
INV008985,0,Normal
INV008986,0,Normal
INV008987,0,Normal
INV008988,0,Normal
INV008989,0,Normal
INV008990,0,Normal
INV008991,0,Normal
INV008992,0,Normal
INV008993,0,Normal
INV008994,0,Normal
INV008995,0,Normal
INV008996,0,Normal
INV008997,0,Normal
INV008998,0,Normal
INV008999,0,Normal
INV009000,0,Normal
INV009001,0,Normal
INV009003,0,Normal
INV009004,0,Normal
INV009005,0,Normal
INV009006,0,Normal
INV009007,0,Normal
INV009008,0,Normal
INV009009,0,Normal
INV009010,0,Normal
INV009011,0,Normal
INV009012,0,Normal
INV009013,0,Normal
INV009014,0,Normal
INV009015,0,Normal
INV009016,0,Normal
INV009017,0,Normal
INV009018,0,Normal
INV009019,0,Normal
INV009020,0,Normal
INV009021,0,Normal
INV009022,0,Normal
INV009023,0,Normal
INV009024,0,Normal
INV009025,0,Normal
INV009026,0,Normal
INV009027,0,Normal
INV009028,0,Normal
INV009029,0,Normal
INV009030,0,Normal
INV009031,0,Normal
INV009032,0,Normal
INV009033,0,Normal
INV009034,0,Normal
INV009035,0,Normal
INV009036,0,Normal
INV009037,0,Normal
INV009038,0,Normal
INV009039,0,Normal
INV009040,0,Normal
INV009041,0,Normal
INV009042,0,Normal
INV009043,0,Normal
INV009045,0,Normal
INV009047,0,Normal
INV009048,0,Normal
INV009049,0,Normal
INV009050,0,Normal
INV009051,0,Normal
INV009052,0,Normal
INV009053,0,Normal
INV009054,0,Normal
INV009055,0,Normal
INV009056,0,Normal
INV009057,0,Normal
INV009058,0,Normal
INV009059,0,Normal
INV009060,0,Normal
INV009061,0,Normal
INV009062,0,Normal
INV009063,0,Normal
INV009064,0,Normal
INV009065,0,Normal
INV009066,0,Normal
INV009067,0,Normal
INV009068,0,Normal
INV009069,0,Normal
INV009070,0,Normal
INV009071,0,Normal
INV009072,0,Normal
INV009073,0,Normal
INV009074,0,Normal
INV009075,0,Normal
INV009076,0,Normal
INV009077,0,Normal
INV009078,0,Normal
INV009080,0,Normal
INV009081,0,Normal
INV009082,0,Normal
INV009083,0,Normal
INV009084,0,Normal
INV009085,0,Normal
INV009086,0,Normal
INV009087,0,Normal
INV009088,0,Normal
INV009089,0,Normal
INV009090,0,Normal
INV009091,0,Normal
INV009092,0,Normal
INV009093,0,Normal
INV009094,0,Normal
INV009095,0,Normal
INV009096,0,Normal
INV009098,0,Normal
INV009099,0,Normal
INV009100,0,Normal
INV009101,0,Normal
INV009102,0,Normal
INV009103,0,Normal
INV009104,0,Normal
INV009105,0,Normal
INV009106,0,Normal
INV009107,0,Normal
INV009108,0,Normal
INV009109,0,Normal
INV009110,0,Normal
INV009111,0,Normal
INV009112,0,Normal
INV009113,0,Normal
INV009114,0,Normal
INV009115,0,Normal
INV009116,0,Normal
INV009117,0,Normal
INV009118,0,Normal
INV009119,0,Normal
INV009120,0,Normal
INV009121,0,Normal
INV009122,0,Normal
INV009123,0,Normal
INV009124,0,Normal
INV009125,0,Normal
INV009126,0,Normal
INV009127,0,Normal
INV009128,0,Normal
INV009129,0,Normal
INV009131,0,Normal
INV009133,0,Normal
INV009134,0,Normal
INV009135,0,Normal
INV009137,0,Normal
INV009138,0,Normal
INV009140,0,Normal
INV009141,0,Normal
INV009142,0,Normal
INV009143,0,Normal
INV009144,0,Normal
INV009145,0,Normal
INV009147,0,Normal
INV009148,0,Normal
INV009149,0,Normal
INV009150,0,Normal
INV009151,0,Normal
INV009152,0,Normal
INV009153,0,Normal
INV009154,0,Normal
INV009155,0,Normal
INV009156,0,Normal
INV009157,0,Normal
INV009158,0,Normal
INV009159,0,Normal
INV009160,0,Normal
INV009161,0,Normal
INV009162,0,Normal
INV009163,0,Normal
INV009164,0,Normal
INV009165,0,Normal
INV009166,0,Normal
INV009167,0,Normal
INV009168,0,Normal
INV009169,0,Normal
INV009170,0,Normal
INV009171,0,Normal
INV009172,0,Normal
INV009173,0,Normal
INV009174,0,Normal
INV009175,0,Normal
INV009176,0,Normal
INV009177,0,Normal
INV009178,0,Normal
INV009179,0,Normal
INV009180,0,Normal
INV009181,0,Normal
INV009182,0,Normal
INV009183,0,Normal
INV009184,0,Normal
INV009185,0,Normal
INV009186,0,Normal
INV009187,0,Normal
INV009188,0,Normal
INV009189,0,Normal
INV009190,0,Normal
INV009191,0,Normal
INV009194,0,Normal
INV009195,0,Normal
INV009196,0,Normal
INV009197,0,Normal
INV009198,0,Normal
INV009199,0,Normal
INV009200,0,Normal
INV009201,0,Normal
INV009202,0,Normal
INV009203,0,Normal
INV009204,0,Normal
INV009205,0,Normal
INV009206,0,Normal
INV009207,0,Normal
INV009208,0,Normal
INV009209,0,Normal
INV009211,0,Normal
INV009212,0,Normal
INV009213,0,Normal
INV009214,0,Normal
INV009215,0,Normal
INV009216,0,Normal
INV009217,0,Normal
INV009218,0,Normal
INV009219,0,Normal
INV009220,0,Normal
INV009221,0,Normal
INV009222,0,Normal
INV009223,0,Normal
INV009224,0,Normal
INV009225,0,Normal
INV009226,0,Normal
INV009227,0,Normal
INV009228,0,Normal
INV009229,0,Normal
INV009230,0,Normal
INV009231,0,Normal
INV009232,0,Normal
INV009233,0,Normal
INV009234,0,Normal
INV009235,0,Normal
INV009236,0,Normal
INV009237,0,Normal
INV009238,0,Normal
INV009239,0,Normal
INV009241,0,Normal
INV009242,0,Normal
INV009243,0,Normal
INV009244,0,Normal
INV009245,0,Normal
INV009246,0,Normal
INV009247,0,Normal
INV009248,0,Normal
INV009249,0,Normal
INV009250,0,Normal
INV009251,0,Normal
INV009252,0,Normal
INV009253,0,Normal
INV009254,0,Normal
INV009255,0,Normal
INV009256,0,Normal
INV009257,0,Normal
INV009258,0,Normal
INV009259,0,Normal
INV009260,0,Normal
INV009261,0,Normal
INV009262,0,Normal
INV009263,0,Normal
INV009265,0,Normal
INV009266,0,Normal
INV009267,0,Normal
INV009268,0,Normal
INV009269,0,Normal
INV009270,0,Normal
INV009271,0,Normal
INV009272,0,Normal
INV009273,0,Normal
INV009274,0,Normal
INV009275,0,Normal
INV009276,0,Normal
INV009277,0,Normal
INV009278,0,Normal
INV009280,0,Normal
INV009281,0,Normal
INV009282,0,Normal
INV009283,0,Normal
INV009284,0,Normal
INV009285,0,Normal
INV009286,0,Normal
INV009287,0,Normal
INV009288,0,Normal
INV009289,0,Normal
INV009290,0,Normal
INV009291,0,Normal
INV009292,0,Normal
INV009293,0,Normal
INV009294,0,Normal
INV009295,0,Normal
INV009296,0,Normal
INV009297,0,Normal
INV009298,0,Normal
INV009299,0,Normal
INV009300,0,Normal
INV009301,0,Normal
INV009302,0,Normal
INV009303,0,Normal
INV009304,0,Normal
INV009305,0,Normal
INV009306,0,Normal
INV009307,0,Normal
INV009308,0,Normal
INV009309,0,Normal
INV009310,0,Normal
INV009311,0,Normal
INV009313,0,Normal
INV009314,0,Normal
INV009315,0,Normal
INV009316,0,Normal
INV009317,0,Normal
INV009318,0,Normal
INV009319,0,Normal
INV009320,0,Normal
INV009321,0,Normal
INV009322,0,Normal
INV009323,0,Normal
INV009324,0,Normal
INV009325,0,Normal
INV009327,0,Normal
INV009328,0,Normal
INV009329,0,Normal
INV009330,0,Normal
INV009331,0,Normal
INV009332,0,Normal
INV009333,0,Normal
INV009334,0,Normal
INV009335,0,Normal
INV009337,0,Normal
INV009338,0,Normal
INV009339,0,Normal
INV009340,0,Normal
INV009341,0,Normal
INV009342,0,Normal
INV009343,0,Normal
INV009344,0,Normal
INV009345,0,Normal
INV009346,0,Normal
INV009347,0,Normal
INV009348,0,Normal
INV009349,0,Normal
INV009350,0,Normal
INV009351,0,Normal
INV009352,0,Normal
INV009353,0,Normal
INV009354,0,Normal
INV009355,0,Normal
INV009356,0,Normal
INV009357,0,Normal
INV009358,0,Normal
INV009359,0,Normal
INV009360,0,Normal
INV009361,0,Normal
INV009362,0,Normal
INV009363,0,Normal
INV009364,0,Normal
INV009365,0,Normal
INV009366,0,Normal
INV009367,0,Normal
INV009368,0,Normal
INV009369,0,Normal
INV009370,0,Normal
INV009371,0,Normal
INV009372,0,Normal
INV009373,0,Normal
INV009374,0,Normal
INV009375,0,Normal
INV009376,0,Normal
INV009377,0,Normal
INV009378,0,Normal
INV009379,0,Normal
INV009380,0,Normal
INV009381,0,Normal
INV009382,0,Normal
INV009383,0,Normal
INV009384,0,Normal
INV009385,0,Normal
INV009386,0,Normal
INV009387,0,Normal
INV009388,0,Normal
INV009389,0,Normal
INV009391,0,Normal
INV009392,0,Normal
INV009393,0,Normal
INV009394,0,Normal
INV009395,0,Normal
INV009396,0,Normal
INV009397,0,Normal
INV009398,0,Normal
INV009399,0,Normal
INV009400,0,Normal
INV009401,0,Normal
INV009402,0,Normal
INV009403,0,Normal
INV009404,0,Normal
INV009405,0,Normal
INV009406,0,Normal
INV009407,0,Normal
INV009408,0,Normal
INV009409,0,Normal
INV009410,0,Normal
INV009411,0,Normal
INV009412,0,Normal
INV009413,0,Normal
INV009414,0,Normal
INV009415,0,Normal
INV009416,0,Normal
INV009417,0,Normal
INV009418,0,Normal
INV009419,0,Normal
INV009420,0,Normal
INV009421,0,Normal
INV009422,0,Normal
INV009423,0,Normal
INV009424,0,Normal
INV009425,0,Normal
INV009426,0,Normal
INV009427,0,Normal
INV009428,0,Normal
INV009429,0,Normal
INV009430,0,Normal
INV009431,0,Normal
INV009432,0,Normal
INV009433,0,Normal
INV009434,0,Normal
INV009435,0,Normal
INV009436,0,Normal
INV009437,0,Normal
INV009438,0,Normal
INV009439,0,Normal
INV009440,0,Normal
INV009441,0,Normal
INV009442,0,Normal
INV009443,0,Normal
INV009444,0,Normal
INV009445,0,Normal
INV009446,0,Normal
INV009447,0,Normal
INV009448,0,Normal
INV009449,0,Normal
INV009451,0,Normal
INV009453,0,Normal
INV009454,0,Normal
INV009455,0,Normal
INV009456,0,Normal
INV009457,0,Normal
INV009458,0,Normal
INV009459,0,Normal
INV009460,0,Normal
INV009461,0,Normal
INV009462,0,Normal
INV009463,0,Normal
INV009464,0,Normal
INV009465,0,Normal
INV009466,0,Normal
INV009468,0,Normal
INV009469,0,Normal
INV009470,0,Normal
INV009471,0,Normal
INV009472,0,Normal
INV009473,0,Normal
INV009474,0,Normal
INV009476,0,Normal
INV009477,0,Normal
INV009478,0,Normal
INV009479,0,Normal
INV009480,0,Normal
INV009481,0,Normal
INV009482,0,Normal
INV009484,0,Normal
INV009485,0,Normal
INV009486,0,Normal
INV009487,0,Normal
INV009488,0,Normal
INV009489,0,Normal
INV009490,0,Normal
INV009491,0,Normal
INV009492,0,Normal
INV009494,0,Normal
INV009495,0,Normal
INV009496,0,Normal
INV009497,0,Normal
INV009498,0,Normal
INV009499,0,Normal
INV009500,0,Normal
INV009501,0,Normal
INV009502,0,Normal
INV009503,0,Normal
INV009504,0,Normal
INV009505,0,Normal
INV009506,0,Normal
INV009507,0,Normal
INV009508,0,Normal
INV009509,0,Normal
INV009510,0,Normal
INV009511,0,Normal
INV009512,0,Normal
INV009513,0,Normal
INV009514,0,Normal
INV009515,0,Normal
INV009516,0,Normal
INV009517,0,Normal
INV009518,0,Normal
INV009519,0,Normal
INV009521,0,Normal
INV009522,0,Normal
INV009523,0,Normal
INV009524,0,Normal
INV009525,0,Normal
INV009526,0,Normal
INV009527,0,Normal
INV009528,0,Normal
INV009529,0,Normal
INV009530,0,Normal
INV009531,0,Normal
INV009532,0,Normal
INV009533,0,Normal
INV009534,0,Normal
INV009535,0,Normal
INV009536,0,Normal
INV009537,0,Normal
INV009538,0,Normal
INV009539,0,Normal
INV009540,0,Normal
INV009541,0,Normal
INV009542,0,Normal
INV009543,0,Normal
INV009544,0,Normal
INV009545,0,Normal
INV009546,0,Normal
INV009547,0,Normal
INV009548,0,Normal
INV009549,0,Normal
INV009550,0,Normal
INV009551,0,Normal
INV009553,0,Normal
INV009554,0,Normal
INV009555,0,Normal
INV009556,0,Normal
INV009557,0,Normal
INV009560,0,Normal
INV009561,0,Normal
INV009562,0,Normal
INV009563,0,Normal
INV009564,0,Normal
INV009565,0,Normal
INV009566,0,Normal
INV009567,0,Normal
INV009568,0,Normal
INV009569,0,Normal
INV009571,0,Normal
INV009573,0,Normal
INV009574,0,Normal
INV009575,0,Normal
INV009577,0,Normal
INV009578,0,Normal
INV009579,0,Normal
INV009580,0,Normal
INV009581,0,Normal
INV009582,0,Normal
INV009583,0,Normal
INV009584,0,Normal
INV009585,0,Normal
INV009586,0,Normal
INV009587,0,Normal
INV009588,0,Normal
INV009589,0,Normal
INV009590,0,Normal
INV009591,0,Normal
INV009592,0,Normal
INV009593,0,Normal
INV009594,0,Normal
INV009595,0,Normal
INV009596,0,Normal
INV009597,0,Normal
INV009598,0,Normal
INV009599,0,Normal
INV009600,0,Normal
INV009601,0,Normal
INV009602,0,Normal
INV009603,0,Normal
INV009604,0,Normal
INV009605,0,Normal
INV009606,0,Normal
INV009607,0,Normal
INV009608,0,Normal
INV009609,0,Normal
INV009610,0,Normal
INV009612,0,Normal
INV009613,0,Normal
INV009614,0,Normal
INV009615,0,Normal
INV009616,0,Normal
INV009617,0,Normal
INV009619,0,Normal
INV009620,0,Normal
INV009621,0,Normal
INV009622,0,Normal
INV009623,0,Normal
INV009624,0,Normal
INV009625,0,Normal
INV009626,0,Normal
INV009627,0,Normal
INV009628,0,Normal
INV009629,0,Normal
INV009630,0,Normal
INV009631,0,Normal
INV009632,0,Normal
INV009633,0,Normal
INV009634,0,Normal
INV009635,0,Normal
INV009636,0,Normal
INV009637,0,Normal
INV009638,0,Normal
INV009639,0,Normal
INV009640,0,Normal
INV009641,0,Normal
INV009642,0,Normal
INV009643,0,Normal
INV009644,0,Normal
INV009645,0,Normal
INV009647,0,Normal
INV009648,0,Normal
INV009649,0,Normal
INV009650,0,Normal
INV009651,0,Normal
INV009652,0,Normal
INV009653,0,Normal
INV009654,0,Normal
INV009655,0,Normal
INV009656,0,Normal
INV009657,0,Normal
INV009658,0,Normal
INV009659,0,Normal
INV009660,0,Normal
INV009661,0,Normal
INV009662,0,Normal
INV009663,0,Normal
INV009664,0,Normal
INV009665,0,Normal
INV009666,0,Normal
INV009667,0,Normal
INV009668,0,Normal
INV009669,0,Normal
INV009670,0,Normal
INV009671,0,Normal
INV009672,0,Normal
INV009673,0,Normal
INV009674,0,Normal
INV009675,0,Normal
INV009676,0,Normal
INV009677,0,Normal
INV009678,0,Normal
INV009679,0,Normal
INV009680,0,Normal
INV009681,0,Normal
INV009682,0,Normal
INV009684,0,Normal
INV009685,0,Normal
INV009686,0,Normal
INV009687,0,Normal
INV009688,0,Normal
INV009689,0,Normal
INV009690,0,Normal
INV009691,0,Normal
INV009692,0,Normal
INV009693,0,Normal
INV009694,0,Normal
INV009695,0,Normal
