invoice_no,invoice_date,supplier_id,supplier_gstin,buyer_id,buyer_gstin,product_category,hsn_code,quantity,unit_price,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,cess_rate,cess_amount,total_tax,total_amount,payment_method
INV008971,2025-08-01,S0432,10HWDAQ1869E2ZI,B0569,20LSYCJ6973I7ZB,Electronics,8504,37,45015.75,10,166558.27,1499024.48,18,134912.2,134912.2,0.0,0.0,0.0,269824.4,1768848.88,Bank Transfer
INV008972,2025-04-26,S0223,10EYAUS6229K5ZE,B0484,16HUISQ7158U6ZZ,Stationery,4820,10,922.89,0,0.0,9228.9,12,0.0,0.0,1107.47,0.0,0.0,1107.47,10336.37,Cheque
INV008973,2025-05-05,S0187,22LVQPH6641M6ZS,B0182,37RVPKD9406C5ZH,Pharmaceuticals,3004,14,7582.73,0,0.0,106158.22,5,0.0,0.0,5307.91,0.0,0.0,5307.91,111466.13,Cash
INV008974,2025-12-02,S0424,30MBCMV2355M2ZU,B0266,28WLTVQ6453U2Z2,Pharmaceuticals,3004,60,1153.59,10,6921.54,62293.86,12,3737.63,3737.63,0.0,0.0,0.0,7475.26,69769.12,Cash
INV008975,2025-01-18,S0055,29IZGWC0456E3ZT,B0081,02IEANJ0952F5ZF,Stationery,4820,99,1668.56,5,8259.37,156928.07,18,14123.53,14123.53,0.0,0.0,0.0,28247.06,185175.13,Bank Transfer
INV008976,2025-01-30,S0344,26FOBUM5536F8ZH,B0617,08UOJEN1731I9ZB,Stationery,4820,68,666.01,15,6793.3,38495.38,28,5389.35,5389.35,0.0,0.0,0.0,10778.7,49274.08,UPI
INV008977,2025-02-13,S0191,35PXCGR1656U7ZV,B0260,07CYDDG1089G7ZG,Food,2106,51,2524.79,0,0.0,128764.29,28,18027.0,18027.0,0.0,2.0,2575.29,38629.29,167393.58,Cash
INV008978,2025-10-07,S0163,14BPLRW2045Y1ZI,B0491,37XZTSZ8239H6Z8,Pharmaceuticals,3004,38,2494.5,5,4739.55,90051.45,28,0.0,0.0,25214.41,0.0,0.0,25214.41,115265.86,UPI
INV008979,2025-09-14,S0144,27DRKUX8701G9ZU,B0781,03WGOPY8555L4ZX,Food,2106,12,1660.67,0,0.0,19928.04,18,0.0,0.0,3587.05,0.0,0.0,3587.05,23515.09,UPI
INV008980,2025-05-16,S0126,24KQGCT4352I8ZN,B0575,10IQKPJ9716P9Z0,Pharmaceuticals,3004,26,967.07,0,0.0,25143.82,18,2262.94,2262.94,0.0,0.0,0.0,4525.88,29669.7,Bank Transfer
INV008981,2025-08-27,S0272,32IZIBL2751Z2ZI,B0164,06IPEYO1337J1Z8,Pharmaceuticals,3004,75,8521.02,15,95861.48,543215.02,5,13580.38,13580.38,0.0,0.0,0.0,27160.76,570375.78,Cheque
INV008982,2025-11-06,S0241,04APXUW8939M2ZV,B0416,26FZOEE7744Y4Z0,Food,2106,89,743.9,0,0.0,66207.1,18,5958.64,5958.64,0.0,0.0,0.0,11917.28,78124.38,UPI
INV008983,2025-02-15,S0173,09SMXOQ0089V1ZA,B0358,26GBMFQ0428R4ZH,Electronics,8504,98,9901.84,15,145557.05,824823.27,28,0.0,0.0,230950.52,0.0,0.0,230950.52,1055773.79,Cash
INV008984,2025-02-05,S0210,18CJCRQ0677N2ZG,B0569,20LSYCJ6973I7ZB,Clothing,6109,10,2794.18,5,1397.09,26544.71,18,2389.02,2389.02,0.0,0.0,0.0,4778.04,31322.75,Bank Transfer
INV008985,2025-10-19,S0080,06UANLR6589D4Z4,B0743,11CKWJU5412S3ZE,Clothing,6109,6,2366.7,0,0.0,14200.2,18,1278.02,1278.02,0.0,0.0,0.0,2556.04,16756.24,UPI
INV008986,2025-12-18,S0334,25ZACDY4020B7ZZ,B0993,34IOBIH1807F9Z5,Clothing,6109,75,1409.24,0,0.0,105693.0,18,0.0,0.0,19024.74,0.0,0.0,19024.74,124717.74,Cash
INV008987,2025-11-03,S0480,16DZOLJ2769E6Z2,B0556,02QTCMX1655Y6ZG,Stationery,4820,75,563.44,15,6338.7,35919.3,18,0.0,0.0,6465.47,5.0,1795.96,8261.43,44180.73,Cash
INV008988,2025-12-28,S0241,04APXUW8939M2ZV,B0068,26UWCNK7855G2Z6,Pharmaceuticals,3004,64,2481.59,0,0.0,158821.76,12,9529.31,9529.31,0.0,0.0,0.0,19058.62,177880.38,Cash
INV008989,2025-02-23,S0105,29CXISN1244Q3ZX,B0761,23EJNZS5568Y8ZA,Industrial Equipment,8419,76,29239.67,15,333332.24,1888882.68,28,264443.58,264443.58,0.0,0.0,0.0,528887.16,2417769.84,Bank Transfer
INV008990,2025-06-29,S0236,35UZUJO4953F1ZU,B0411,01KAKDG5932A6ZO,Clothing,6109,9,3573.69,0,0.0,32163.21,18,2894.69,2894.69,0.0,0.0,0.0,5789.38,37952.59,Cheque
INV008991,2025-03-03,S0439,09QHGTP9763F5ZP,B0014,32QZBWF2258T2ZG,Stationery,4820,92,848.98,5,3905.31,74200.85,5,1855.02,1855.02,0.0,0.0,0.0,3710.04,77910.89,UPI
INV008992,2025-12-13,S0460,10QNKYP0149U5ZW,B0740,28WGVGC5594K4Z2,Pharmaceuticals,3004,37,2327.36,5,4305.62,81806.7,5,2045.17,2045.17,0.0,0.0,0.0,4090.34,85897.04,Cash
INV008993,2025-03-06,S0384,27LJIPA3969O3Z2,B0983,08JJIVP6811X1Z8,Clothing,6109,40,2303.2,15,13819.2,78308.8,5,1957.72,1957.72,0.0,0.0,0.0,3915.44,82224.24,Cheque
INV008994,2025-01-26,S0409,31SPUSL8256E8Z7,B0168,14WYFTY7872V3ZB,Clothing,6109,67,4916.41,0,0.0,329399.47,12,19763.97,19763.97,0.0,0.0,0.0,39527.94,368927.41,Credit Card
INV008995,2025-03-10,S0290,15VITPS3406A6ZW,B0615,15KEBWQ5788X3ZS,Industrial Equipment,8419,15,57981.05,5,43485.79,826229.96,12,49573.8,49573.8,0.0,0.0,0.0,99147.6,925377.56,Cash
INV008996,2025-01-26,S0269,36TERIC3737K6ZQ,B0952,31ABDZM3574J8Z2,Pharmaceuticals,3004,12,8595.21,15,15471.38,87671.14,18,0.0,0.0,15780.81,0.0,0.0,15780.81,103451.95,Cheque
INV008997,2025-04-20,S0455,35DPYAD6490W3ZA,B0023,28FCFHK8056D6Z8,Furniture,9403,73,47515.66,0,0.0,3468643.18,12,0.0,0.0,416237.18,0.0,0.0,416237.18,3884880.36,Cash
INV008998,2025-05-11,S0423,30IQTMY1823F6ZU,B0519,24AXRAA0358Y1Z8,Food,2106,50,759.81,5,1899.53,36090.97,12,2165.46,2165.46,0.0,0.0,0.0,4330.92,40421.89,Bank Transfer
INV008999,2025-03-22,S0180,37VKXIT1975L1ZG,B0310,12SJZXB2074L1ZL,Stationery,4820,50,1369.39,0,0.0,68469.5,12,4108.17,4108.17,0.0,0.0,0.0,8216.34,76685.84,UPI
INV009000,2025-02-03,S0069,21TSVKR8940Q6ZG,B0760,29WBYGW6619Z2ZC,Stationery,4820,44,878.26,5,1932.17,36711.27,28,5139.58,5139.58,0.0,0.0,0.0,10279.16,46990.43,Credit Card
INV009001,2025-11-07,S0458,12IDDKS5490D7ZK,B0365,33GAMKJ5129M4Z2,Furniture,9403,15,13631.77,0,0.0,204476.55,28,0.0,0.0,57253.43,0.0,0.0,57253.43,261729.98,Cash
INV009002,2025-06-10,S0118,35NZOKM6920Z2ZW,B0193,04JQIJA8131P4ZF,Pharmaceuticals,3004,73,1782.86,0,0.0,130148.78,12,12494.28,3123.57,0.0,1.0,1301.49,16919.34,147068.12,Cheque
INV009003,2025-09-30,S0499,11WUPNB8757J3Z8,B0609,29FCCSL7363R5ZN,Stationery,4820,100,1081.63,0,0.0,108163.0,28,0.0,0.0,30285.64,2.0,2163.26,32448.9,140611.9,Bank Transfer
INV009004,2025-05-29,S0115,03HVSDS4002E9Z7,B0759,21VFFEQ2479D4Z1,Food,2106,17,1677.47,0,0.0,28516.99,5,712.92,712.92,0.0,0.0,0.0,1425.84,29942.83,UPI
INV009005,2025-10-27,S0259,29UISPC4944Q6ZD,B0719,37PBHOY7428M7ZY,Pharmaceuticals,3004,84,1832.05,0,0.0,153892.2,5,0.0,0.0,7694.61,0.0,0.0,7694.61,161586.81,Cheque
INV009006,2025-08-27,S0060,30RSYNM0043I1ZF,B0768,25KQSDZ6948Z8ZS,Stationery,4820,11,1972.98,0,0.0,21702.78,28,3038.39,3038.39,0.0,0.0,0.0,6076.78,27779.56,UPI
INV009007,2025-04-26,S0331,34ARRIJ1628N6ZR,B0499,23ELGCG2360O2Z7,Clothing,6109,99,4762.98,0,0.0,471535.02,12,28292.1,28292.1,0.0,1.0,4715.35,61299.55,532834.57,Cheque
INV009008,2025-08-01,S0162,28NVGJH9718N1ZP,B0769,27DAJNT1329Q4ZL,Pharmaceuticals,3004,37,162.27,15,900.6,5103.39,28,0.0,0.0,1428.95,0.0,0.0,1428.95,6532.34,Bank Transfer
INV009009,2025-12-15,S0489,36TFUEH6616J7ZL,B0784,10QEYYT6012X9ZM,Furniture,9403,6,25202.77,0,0.0,151216.62,28,21170.33,21170.33,0.0,0.0,0.0,42340.66,193557.28,Cash
INV009010,2025-04-28,S0413,31ELWXM8905S6Z9,B0294,19UNYOY7174C5ZO,Furniture,9403,73,26374.78,0,0.0,1925358.94,18,173282.3,173282.3,0.0,0.0,0.0,346564.6,2271923.54,Cheque
INV009011,2025-04-28,S0415,37PEDUI8720H6Z2,B0101,30UWQIY7431D1ZE,Pharmaceuticals,3004,84,4938.65,15,62226.99,352619.61,5,8815.49,8815.49,0.0,0.0,0.0,17630.98,370250.59,Cheque
INV009012,2025-06-21,S0210,18CJCRQ0677N2ZG,B0648,15LHQBF9225B4Z2,Electronics,8504,34,28169.9,10,95777.66,861998.94,5,0.0,0.0,43099.95,0.0,0.0,43099.95,905098.89,UPI
INV009013,2025-11-16,S0141,21EZTHI8572A6ZV,B0208,33ZETJU4211G1Z6,Food,2106,77,754.75,15,8717.36,49398.39,28,0.0,0.0,13831.55,0.0,0.0,13831.55,63229.94,Bank Transfer
INV009014,2025-06-03,S0124,04BQJUR9167B3ZE,B0579,24OKRKP7692U8ZJ,Electronics,8504,44,33253.08,10,146313.55,1316821.97,12,79009.32,79009.32,0.0,0.0,0.0,158018.64,1474840.61,Bank Transfer
INV009015,2025-04-30,S0182,23OJEPJ7220I3ZY,B0635,14KWHPE1330C2ZA,Food,2106,56,950.29,5,2660.81,50555.43,18,4549.99,4549.99,0.0,0.0,0.0,9099.98,59655.41,UPI
INV009016,2025-03-03,S0443,07XQYLX8320U7Z3,B0774,07KOELD4061Z4ZL,Pharmaceuticals,3004,81,2030.83,0,0.0,164497.23,28,0.0,0.0,46059.22,1.0,1644.97,47704.19,212201.42,UPI
INV009017,2025-01-06,S0158,29DFPCN8454B9Z3,B0119,06IEUSF4535E5ZA,Food,2106,44,1944.57,0,0.0,85561.08,5,2139.03,2139.03,0.0,0.0,0.0,4278.06,89839.14,Cash
INV009018,2025-12-23,S0402,06CLJNJ7593M1ZK,B0847,35NDQFW8088Z2Z6,Furniture,9403,38,40372.13,5,76707.05,1457433.89,12,87446.03,87446.03,0.0,0.0,0.0,174892.06,1632325.95,UPI
INV009019,2025-10-01,S0128,36OXWSY6751G3ZP,B0671,28BAMBX0424J3ZS,Stationery,4820,29,1790.44,0,0.0,51922.76,5,0.0,0.0,2596.14,1.0,519.23,3115.37,55038.13,Credit Card
INV009020,2025-10-29,S0076,01ORTBP4927T6ZO,B0601,19ERSOF4517J4ZN,Food,2106,15,463.83,15,1043.62,5913.83,18,532.24,532.24,0.0,0.0,0.0,1064.48,6978.31,Cheque
INV009021,2025-04-02,S0325,33BOBGE9550X5ZF,B0991,18OWFWB6119F2ZX,Pharmaceuticals,3004,9,5272.52,10,4745.27,42707.41,5,1067.69,1067.69,0.0,0.0,0.0,2135.38,44842.79,Cash
INV009022,2025-05-06,S0396,31SJWMD1070I7ZO,B0133,20LPBJF2910A1ZV,Food,2106,25,267.45,0,0.0,6686.25,12,0.0,0.0,802.35,0.0,0.0,802.35,7488.6,Bank Transfer
INV009023,2025-08-26,S0459,02WCAYS5267P3ZN,B0706,26SUUCS4481B4ZP,Clothing,6109,100,2430.31,0,0.0,243031.0,5,6075.77,6075.77,0.0,0.0,0.0,12151.54,255182.54,Cash
INV009024,2025-09-17,S0184,33KAJCP3323C9ZP,B0076,04YHHET0500P5Z2,Clothing,6109,22,1945.24,0,0.0,42795.28,18,3851.58,3851.58,0.0,0.0,0.0,7703.16,50498.44,Bank Transfer
INV009025,2025-07-26,S0173,09SMXOQ0089V1ZA,B0525,13FOEJN1463V3ZR,Food,2106,47,1118.64,0,0.0,52576.08,12,0.0,0.0,6309.13,0.0,0.0,6309.13,58885.21,Credit Card
INV009026,2025-01-18,S0158,29DFPCN8454B9Z3,B0105,22WOIHI1894A4ZO,Electronics,8504,5,12632.34,15,9474.25,53687.45,18,4831.87,4831.87,0.0,0.0,0.0,9663.74,63351.19,Cash
INV009027,2025-01-25,S0152,19LQNXD5283X8ZQ,B0652,14SJTHZ6601D1ZP,Stationery,4820,42,263.88,5,554.15,10528.81,28,1474.03,1474.03,0.0,5.0,526.44,3474.5,14003.31,Bank Transfer
INV009028,2025-06-05,S0457,13LVZRI9518Z4ZC,B0693,08UNHHE5165J8Z7,Clothing,6109,62,3680.23,0,0.0,228174.26,5,5704.36,5704.36,0.0,0.0,0.0,11408.72,239582.98,Cheque
INV009029,2025-05-23,S0147,18HOOXK3710W2ZW,B0382,32ETQOC3677F3ZF,Clothing,6109,69,4078.42,10,28141.1,253269.88,5,6331.75,6331.75,0.0,0.0,0.0,12663.5,265933.38,UPI
INV009030,2025-06-02,S0402,06CLJNJ7593M1ZK,B0963,37BAXWC7283M6Z7,Electronics,8504,48,24600.89,10,118084.27,1062758.45,5,26568.96,26568.96,0.0,0.0,0.0,53137.92,1115896.37,Cash
INV009031,2025-03-31,S0217,05AFXYK2774M2Z8,B0570,20UXHGY8829X1Z4,Food,2106,63,2115.21,5,6662.91,126595.32,28,17723.34,17723.34,0.0,0.0,0.0,35446.68,162042.0,Credit Card
INV009032,2025-11-11,S0288,16CLOCM3970M7ZC,B0364,20HFGRM2095P5Z8,Electronics,8504,74,9317.88,15,103428.47,586094.65,5,14652.37,14652.37,0.0,0.0,0.0,29304.74,615399.39,UPI
INV009033,2025-10-25,S0404,08XYATA4486P4ZN,B0606,08IQHLF6525H3ZB,Furniture,9403,75,8700.82,5,32628.08,619933.42,5,15498.34,15498.34,0.0,0.0,0.0,30996.68,650930.1,Bank Transfer
INV009034,2025-04-22,S0058,27LPHGS7469Z4Z1,B0905,31EBOPN6826E1ZQ,Furniture,9403,48,7983.09,0,0.0,383188.32,12,0.0,0.0,45982.6,0.0,0.0,45982.6,429170.92,UPI
INV009035,2025-08-02,S0357,35AXYMA4220L4Z0,B0009,25MCRRR5485M5Z5,Clothing,6109,36,2617.47,10,9422.89,84806.03,28,11872.84,11872.84,0.0,0.0,0.0,23745.68,108551.71,Bank Transfer
INV009036,2025-09-12,S0101,33FUJYQ1121E2ZL,B0774,07KOELD4061Z4ZL,Food,2106,100,2211.83,0,0.0,221183.0,12,13270.98,13270.98,0.0,5.0,11059.15,37601.11,258784.11,Cash
INV009037,2025-07-22,S0271,20KWDZI9891W3ZF,B0970,28KETST7119T4ZA,Stationery,4820,22,590.63,0,0.0,12993.86,28,1819.14,1819.14,0.0,0.0,0.0,3638.28,16632.14,UPI
INV009038,2025-10-13,S0401,26KLEPS2426W3ZH,B0841,23SSWNL3819Q3ZT,Food,2106,5,1777.39,0,0.0,8886.95,18,799.83,799.83,0.0,0.0,0.0,1599.66,10486.61,Cash
INV009039,2025-04-18,S0118,35NZOKM6920Z2ZW,B0193,04JQIJA8131P4ZF,Furniture,9403,42,44584.17,5,93626.76,1778908.38,18,160101.75,160101.75,0.0,0.0,0.0,320203.5,2099111.88,Cash
INV009040,2025-07-16,S0495,36SUKXD1036E8Z7,B0158,21AJBUI4646C6Z1,Clothing,6109,1,4638.89,0,0.0,4638.89,28,649.44,649.44,0.0,0.0,0.0,1298.88,5937.77,Credit Card
INV009041,2025-09-30,S0306,19ANUNN4263C2ZK,B0084,30OBAQX0551Y9ZI,Electronics,8504,100,34330.71,10,343307.1,3089763.9,28,432566.95,432566.95,0.0,0.0,0.0,865133.9,3954897.8,Bank Transfer
INV009042,2025-03-10,S0297,31PYSRX5840D1ZY,B0589,09TYOLJ6056U9ZG,Industrial Equipment,8419,92,9512.41,5,43757.09,831384.63,12,0.0,0.0,99766.16,0.0,0.0,99766.16,931150.79,Credit Card
INV009043,2025-09-08,S0232,36TGMUD0891M6ZF,B0230,37NSLEZ5912T1ZO,Industrial Equipment,8419,23,79712.74,0,0.0,1833393.02,12,110003.58,110003.58,0.0,0.0,0.0,220007.16,2053400.18,UPI
INV009044,2025-08-01,S0399,35KTONQ0233J8ZK,B0517,30FQKDH0116O1Z2,Pharmaceuticals,3004,28,2481.83,0,0.0,69491.24,28,0.0,0.0,19457.55,0.0,0.0,19457.55,2610136.44,Cash
INV009045,2025-02-14,S0250,07AEHCV3346C9ZY,B0075,27CJHND3320E3Z0,Stationery,4820,73,1200.6,15,13146.57,74497.23,5,0.0,0.0,3724.86,0.0,0.0,3724.86,78222.09,Cash
INV009046,2025-12-24,S0241,04APXUW8939M2ZV,B0748,26LMOZE9430T2Z3,Stationery,4820,39,694.11,10,2707.03,24363.26,5,609.08,609.08,0.0,0.0,0.0,1218.16,766207.98,Bank Transfer
INV009047,2025-02-13,S0456,12QXVCP8081T4ZE,B0434,18CEVBX5025S8Z3,Food,2106,95,1850.21,5,8788.5,166981.45,12,10018.89,10018.89,0.0,5.0,8349.07,28386.85,195368.3,UPI
INV009048,2025-02-28,S0315,21MIRSD5891K4ZO,B0294,19UNYOY7174C5ZO,Clothing,6109,53,470.47,0,0.0,24934.91,5,623.37,623.37,0.0,0.0,0.0,1246.74,26181.65,Cheque
INV009049,2025-10-28,S0187,22LVQPH6641M6ZS,B0670,34RLFQF3886P8ZR,Furniture,9403,66,18400.64,10,121444.22,1092998.02,5,27324.95,27324.95,0.0,0.0,0.0,54649.9,1147647.92,Credit Card
INV009050,2025-10-15,S0009,05KPMGO9618Y5ZV,B0982,07EDMKG2413J3ZJ,Stationery,4820,57,425.33,0,0.0,24243.81,28,3394.13,3394.13,0.0,0.0,0.0,6788.26,31032.07,Cheque
INV009051,2025-02-19,S0400,28HXRXM6051S9ZI,B0171,10FUFQJ8178M7ZK,Furniture,9403,97,34436.88,5,167018.87,3173358.49,18,0.0,0.0,571204.53,0.0,0.0,571204.53,3744563.02,Credit Card
INV009052,2025-10-14,S0486,29TKLES8748T2ZJ,B0515,03MCFVE7826O3Z2,Pharmaceuticals,3004,79,8493.66,0,0.0,670999.14,28,93939.88,93939.88,0.0,0.0,0.0,187879.76,858878.9,Cash
INV009053,2025-04-23,S0199,35SQZOM1340L1Z5,B0394,26HZWTX5479M1ZK,Clothing,6109,53,1045.66,5,2771.0,52648.98,12,3158.94,3158.94,0.0,0.0,0.0,6317.88,58966.86,Credit Card
INV009054,2025-07-20,S0402,06CLJNJ7593M1ZK,B0135,13QYKLG1306A7ZN,Electronics,8504,73,45396.15,15,497087.84,2816831.11,12,0.0,0.0,338019.73,0.0,0.0,338019.73,3154850.84,UPI
INV009055,2025-02-21,S0253,20CXSNX8661Y8ZL,B0862,25PUNOO5615V8ZE,Industrial Equipment,8419,44,60973.11,0,0.0,2682816.84,5,67070.42,67070.42,0.0,0.0,0.0,134140.84,2816957.68,Cash
INV009056,2025-03-17,S0164,33ZGXOP7828V9ZO,B0224,35NNVKP4567W2ZP,Clothing,6109,35,4908.07,0,0.0,171782.45,5,4294.56,4294.56,0.0,0.0,0.0,8589.12,180371.57,Cash
INV009057,2025-05-11,S0256,10DPTYY5125L7ZQ,B0910,15DBAEP4867P5ZY,Electronics,8504,76,47116.46,0,0.0,3580850.96,28,0.0,0.0,1002638.27,0.0,0.0,1002638.27,4583489.23,Bank Transfer
INV009058,2025-10-05,S0420,08AQNFJ3172H3ZE,B0915,25EEWKL8092Z7ZI,Clothing,6109,26,3435.7,10,8932.82,80395.38,28,11255.35,11255.35,0.0,0.0,0.0,22510.7,102906.08,UPI
INV009059,2025-07-10,S0252,23VKTFB3596P4Z4,B0530,07TDJJE0689S3Z2,Clothing,6109,53,3739.16,0,0.0,198175.48,12,11890.53,11890.53,0.0,0.0,0.0,23781.06,221956.54,Cash
INV009060,2025-02-16,S0366,04JENCM3563O4ZB,B0789,07DUECA5359A6ZI,Stationery,4820,95,834.09,5,3961.93,75276.62,28,0.0,0.0,21077.45,5.0,3763.83,24841.28,100117.9,Cheque
INV009061,2025-11-06,S0014,08GBAOP0700B6ZE,B0579,24OKRKP7692U8ZJ,Food,2106,77,2562.02,15,29591.33,167684.21,5,4192.11,4192.11,0.0,0.0,0.0,8384.22,176068.43,Bank Transfer
INV009062,2025-01-12,S0177,06QWTCJ5001P7ZV,B0041,34TEXGM0329D7ZX,Pharmaceuticals,3004,79,1761.75,0,0.0,139178.25,28,0.0,0.0,38969.91,0.0,0.0,38969.91,178148.16,Credit Card
INV009063,2025-08-12,S0128,36OXWSY6751G3ZP,B0867,18CSKDG1645C8ZD,Stationery,4820,37,718.1,15,3985.45,22584.25,12,0.0,0.0,2710.11,0.0,0.0,2710.11,25294.36,Bank Transfer
INV009064,2025-09-10,S0024,36HRYDD1526W6ZN,B0226,30DWZXG8019W3ZY,Stationery,4820,16,1434.21,0,0.0,22947.36,5,573.68,573.68,0.0,0.0,0.0,1147.36,24094.72,Bank Transfer
INV009065,2025-05-14,S0487,14HZNIY5306I7ZL,B0200,12EWQDD4211A4ZF,Clothing,6109,42,2837.15,0,0.0,119160.3,12,7149.62,7149.62,0.0,0.0,0.0,14299.24,133459.54,Cash
INV009066,2025-10-09,S0462,04FURZM1606J4Z1,B0282,04QTKHK5544V1ZP,Pharmaceuticals,3004,41,217.14,0,0.0,8902.74,28,0.0,0.0,2492.77,1.0,89.03,2581.8,11484.54,UPI
INV009067,2025-06-17,S0204,09UVUON5192S5Z6,B0878,12BXFWU3278K3Z0,Industrial Equipment,8419,93,90894.47,0,0.0,8453185.71,5,211329.64,211329.64,0.0,0.0,0.0,422659.28,8875844.99,Bank Transfer
INV009068,2025-10-03,S0418,30KWDIB8838D9ZT,B0347,28NOQCH1248J5ZG,Stationery,4820,31,1541.42,10,4778.4,43005.62,12,2580.34,2580.34,0.0,0.0,0.0,5160.68,48166.3,Credit Card
INV009069,2025-01-31,S0053,13FMSZN2112F5ZA,B0469,07RINBJ6912O2ZH,Industrial Equipment,8419,72,14427.14,0,0.0,1038754.08,18,93487.87,93487.87,0.0,0.0,0.0,186975.74,1225729.82,Cash
INV009070,2025-03-09,S0216,34XAJIK8451P2ZB,B0298,30AOYKT6325E9ZS,Electronics,8504,45,2638.71,5,5937.1,112804.85,18,10152.44,10152.44,0.0,0.0,0.0,20304.88,133109.73,Bank Transfer
INV009071,2025-11-21,S0326,14LZWEV6781V9ZQ,B0475,11QKFVB9281X3ZN,Furniture,9403,73,38948.32,0,0.0,2843227.36,12,170593.64,170593.64,0.0,0.0,0.0,341187.28,3184414.64,Bank Transfer
INV009072,2025-09-18,S0111,16ZPTUG2979G6Z2,B0297,25UVCNS5633O7Z0,Clothing,6109,19,4916.64,10,9341.62,84074.54,12,0.0,0.0,10088.94,0.0,0.0,10088.94,94163.48,Cheque
INV009073,2025-07-29,S0050,32FUIWS2090X7Z5,B0608,08CVFLE1212J7ZY,Pharmaceuticals,3004,42,8621.16,15,54313.31,307775.41,12,18466.52,18466.52,0.0,0.0,0.0,36933.04,344708.45,Cheque
INV009074,2025-08-14,S0072,06LCQWL6907J6ZX,B0520,05AVMOK6392P5ZW,Electronics,8504,25,21843.06,0,0.0,546076.5,28,0.0,0.0,152901.42,0.0,0.0,152901.42,698977.92,UPI
INV009075,2025-08-17,S0366,04JENCM3563O4ZB,B0589,09TYOLJ6056U9ZG,Electronics,8504,86,17208.14,0,0.0,1479900.04,5,0.0,0.0,73995.0,0.0,0.0,73995.0,1553895.04,Cash
INV009076,2025-08-13,S0301,35TFSFL9097D7ZC,B0759,21VFFEQ2479D4Z1,Food,2106,96,1316.17,0,0.0,126352.32,12,7581.14,7581.14,0.0,0.0,0.0,15162.28,141514.6,Credit Card
INV009077,2025-10-23,S0438,31PORHT0410Z5ZQ,B0003,31YJARR3561M7ZG,Food,2106,1,1482.7,0,0.0,1482.7,18,133.44,133.44,0.0,0.0,0.0,266.88,1749.58,Cash
INV009078,2025-05-30,S0225,06OAFOH6454Y4Z8,B0306,09MSHZJ8537M9ZE,Furniture,9403,32,30149.03,0,0.0,964768.96,18,0.0,0.0,173658.41,0.0,0.0,173658.41,1138427.37,Credit Card
INV009079,2025-04-08,S0371,13COVRN7236C1ZN,B0148,32QJBKL2493W1ZJ,Electronics,8504,99,47705.68,0,0.0,4722862.32,12,0.0,0.0,566743.48,0.0,0.0,566743.48,141072763.17,Cash
INV009080,2025-08-17,S0112,30UUNKE1680P6Z9,B0821,18NNNPW1249Y9Z2,Furniture,9403,83,33516.11,0,0.0,2781837.13,5,69545.93,69545.93,0.0,0.0,0.0,139091.86,2920928.99,UPI
INV009081,2025-03-23,S0236,35UZUJO4953F1ZU,B0933,11XFFQJ1717T3Z5,Food,2106,34,1835.91,15,9363.14,53057.8,18,4775.2,4775.2,0.0,5.0,2652.89,12203.29,65261.09,UPI
INV009082,2025-02-16,S0384,27LJIPA3969O3Z2,B0513,15BCEUB5179W7ZS,Industrial Equipment,8419,6,71131.01,10,42678.61,384107.45,28,53775.04,53775.04,0.0,1.0,3841.07,111391.15,495498.6,Bank Transfer
INV009083,2025-05-05,S0445,34CLFHF0096G2ZH,B0946,14PLMUB8801F1ZE,Furniture,9403,32,48362.81,0,0.0,1547609.92,28,216665.39,216665.39,0.0,0.0,0.0,433330.78,1980940.7,Cash
INV009084,2025-03-10,S0080,06UANLR6589D4Z4,B0440,14OEETU8619P7ZR,Clothing,6109,30,4008.98,0,0.0,120269.4,5,0.0,0.0,6013.47,0.0,0.0,6013.47,126282.87,UPI
INV009085,2025-10-30,S0380,04XIWLY1778A7ZD,B0925,16UEKDU8284N4Z3,Pharmaceuticals,3004,72,8910.79,10,64157.69,577419.19,5,14435.48,14435.48,0.0,0.0,0.0,28870.96,606290.15,Cheque
INV009086,2025-12-20,S0441,29SEPVB2804P5Z4,B0852,09GGVWZ5971E4Z9,Clothing,6109,5,388.73,0,0.0,1943.65,18,174.93,174.93,0.0,0.0,0.0,349.86,2293.51,Credit Card
INV009087,2025-11-11,S0047,08UOBNR0604P2Z1,B0513,15BCEUB5179W7ZS,Furniture,9403,90,34177.27,10,307595.43,2768358.87,18,249152.3,249152.3,0.0,0.0,0.0,498304.6,3266663.47,UPI
INV009088,2025-03-27,S0077,13QRSRV6963O1ZX,B0108,12IOEAV9063Z2ZV,Furniture,9403,68,9892.59,0,0.0,672696.12,5,16817.4,16817.4,0.0,0.0,0.0,33634.8,706330.92,UPI
INV009089,2025-01-09,S0002,02OSSKL2871N6ZR,B0164,06IPEYO1337J1Z8,Furniture,9403,9,40972.32,0,0.0,368750.88,28,51625.12,51625.12,0.0,0.0,0.0,103250.24,472001.12,Cheque
INV009090,2025-05-22,S0148,29RTFVH5217H4ZD,B0226,30DWZXG8019W3ZY,Furniture,9403,56,17235.37,0,0.0,965180.72,5,24129.52,24129.52,0.0,0.0,0.0,48259.04,1013439.76,UPI
